                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "13.1.0"                  "aarch64-macos-23.10.1"                                 "CRMATH"                               "20231122"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                tri_alpha                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                             co_core_mass                            one_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     215                                      903                  2.0038722062952118E+005                  4.4182260966079419E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  5.6202749255011941E+000                  3.7291510949143281E-001                  7.8128083134954007E-008                  9.9999999211303903E-001                  9.9999996433866523E-001                  3.7291510949143281E-001                  7.8128083134954007E-008                  9.9999999211303903E-001                  9.9999996433866523E-001                  4.2899868399297221E+000                 -2.8990264727712727E+001                 -1.1138109839567303E+001                  4.2899868399297221E+000                  1.6961036147865862E+000                  4.2888790565115604E+000                 -2.8990264727712727E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1352992835274580E+033                  1.0943931233880239E+034                  1.1221165721500615E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5718952381626548E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4873151843236245E+000                  4.2889269639947711E+000                  6.9248627421463360E-001                  4.2291863379295469E+000                  0.0000000000000000E+000                  1.6494853256396535E+001                  7.8417790642393259E-001                  7.5327672188182113E+000                  6.1938207601791717E-001                  8.4736426459418568E-001                  1.3035293216312449E+000                  6.9472848819105892E-001                  2.8479884894580532E-001                  6.6355386617273946E-005                  8.6534759825127941E-003                  3.4468833607861392E-003                  9.3805276451495428E-003                  1.0469792457015185E+001                  4.2268363300241187E+000                                        3                                        5 
                                     220                                      896                  4.3431061910591408E+005                  4.8141323268460656E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  5.6762840397895680E+000                  3.7599982141040289E-001                  7.8128082912909402E-008                  9.9999999162016651E-001                  9.9999996264068147E-001                  3.7599982141040289E-001                  7.8128082912909402E-008                  9.9999999162016651E-001                  9.9999996264068147E-001                  4.2938197196841115E+000                 -2.9105053867684493E+001                 -1.0962018580511621E+001                  4.2938197196841115E+000                  1.6299144711479689E+000                  4.2928770700520928E+000                 -2.9105053867684493E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1404722419530601E+033                  1.0921896791803153E+034                  1.1429590167314910E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5191752821656436E+034                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4851031944915345E+000                  4.2929426658546666E+000                  6.9891810480876149E-001                  4.2163226767412914E+000                  0.0000000000000000E+000                  1.6480632585543738E+001                  7.7450678757320435E-001                  7.5303553425458221E+000                  6.2324369761244336E-001                  8.4335064577486107E-001                  1.3137874026466092E+000                  6.8670125034046636E-001                  2.9294816337908786E-001                  7.5662155191131533E-005                  7.6892672591289454E-003                  3.4468833607861392E-003                  9.3805276451495428E-003                  1.0423101745006363E+001                  4.2739166621265321E+000                                        3                                        5 
                                     225                                      889                  1.0163868900026920E+006                  5.2100385570841894E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  5.6108644616837537E+000                  3.7291510949143231E-001                  7.8128082635353646E-008                  9.9999999112729399E-001                  9.9999995894677329E-001                  3.7291510949143231E-001                  7.8128082635353646E-008                  9.9999999112729399E-001                  9.9999995894677329E-001                  4.3048805738577371E+000                 -2.9203686778175872E+001                 -1.1439139835231284E+001                  4.3048805738577371E+000                  1.5656504010268784E+000                  4.3040881632447592E+000                 -2.9203686778175872E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1408994114631705E+033                  1.0860531543684621E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4813740412604348E+000                  4.3042805388704855E+000                  7.1204534777887007E-001                  4.1900681908010737E+000                  0.0000000000000000E+000                  1.6457874383432060E+001                  7.6017852390500718E-001                  7.5274985677721711E+000                  6.3336304736559879E-001                  8.3307523220464363E-001                  1.3408455359633045E+000                  6.6615042566233196E-001                  3.1371107966843015E-001                  9.1884330875754736E-005                  6.0142230322365190E-003                  3.4468833607861392E-003                  9.3805276451495428E-003                  1.0305169597870931E+001                  4.3927784319145564E+000                                        3                                        5 
                                     230                                      891                  2.3548938042711471E+006                  5.4679172071613475E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  5.3663004755342989E+000                  3.5740358687006152E-001                  7.8128082413309041E-008                  3.7906940478685208E-001                  3.6945161190721071E-001                  3.5740358687006152E-001                  7.8128082413309041E-008                  3.7906940478685208E-001                  3.6945161190721071E-001                  4.3334896988768277E+000                 -2.9068256011807279E+001                 -9.8999999999999986E+001                  4.3334896988768268E+000                  1.4705019848801077E+000                  4.3328939071626165E+000                 -2.9068256011807279E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1414848288213890E+033                  1.0716444872021803E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4754647235414522E+000                  4.3330591581604638E+000                  7.3825329286182306E-001                  4.1376523006351675E+000                  0.0000000000000000E+000                  1.6428275489723394E+001                  7.4547471580937463E-001                  7.5270475924086702E+000                  6.6034261230293734E-001                  8.0724319073827255E-001                  1.4141827196681116E+000                  6.1448635282053343E-001                  3.6566398135289030E-001                  1.1472964810722483E-004                  3.7342948965803143E-003                  3.4468833607861392E-003                  9.3805276451495428E-003                  1.0021238232007041E+001                  4.6780675995205385E+000                                        3                                        5 
                                     235                                      911                  3.6037935103469514E+006                  5.3682197916302155E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  5.0935652104137734E+000                  3.3855492957731836E-001                  7.8128082246775588E-008                  3.8213898816330166E-001                  3.6229175113521206E-001                  3.3855492957731836E-001                  7.8128082246775588E-008                  3.8213898816330166E-001                  3.6229175113521206E-001                  4.3629382605021441E+000                 -2.8765907426741183E+001                 -1.1439139835231284E+001                  4.3629382605021441E+000                  1.3870133958256827E+000                  4.3624789682995226E+000                 -2.8765907426741183E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1284638290380495E+033                  1.0321224665485576E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4702542610559615E+000                  4.3625415378331489E+000                  7.6341540766914784E-001                  4.0873280710205186E+000                  0.0000000000000000E+000                  1.6410345091010843E+001                  7.4067573265465592E-001                  7.5296886563816683E+000                  6.9118761258732175E-001                  7.8019471061747614E-001                  1.5001714455492701E+000                  5.6038940173532348E-001                  4.1992492022969857E-001                  1.2883246566331637E-004                  2.4414160737274730E-003                  3.4468833607861392E-003                  9.3805276451495428E-003                  9.7385079664220360E+000                  4.9615559178878170E+000                                        3                                        5 
                                     240                                      920                  4.6930211922899615E+006                  5.3180764879441753E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  4.8512453747268989E+000                  3.2266828696755800E-001                  7.8128082579842495E-008                  3.8213898816330188E-001                  3.6061589402556526E-001                  3.2266828696755800E-001                  7.8128082579842495E-008                  3.8213898816330188E-001                  3.6061589402556526E-001                  4.3906444938990949E+000                 -2.8415253814948013E+001                 -9.8999999999999986E+001                  4.3906444938990949E+000                  1.3067382530784473E+000                  4.3902863503525378E+000                 -2.8415253814948013E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0972284583482287E+033                  1.0076388427410885E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4649801484835088E+000                  4.3902483288387097E+000                  7.8781702831683409E-001                  4.0385248297251461E+000                  0.0000000000000000E+000                  1.6398326592233929E+001                  7.4086393283358998E-001                  7.5335422692558982E+000                  7.2420082128151753E-001                  7.5380391094472898E-001                  1.5948237205392461E+000                  5.0760780890286916E-001                  4.7280359567089625E-001                  1.3826204845198881E-004                  1.6774842937923231E-003                  3.4468833607861392E-003                  9.3805276451495428E-003                  9.4754958576587569E+000                  5.2249995516373646E+000                                        3                                        5 
                                     245                                      942                  5.6683349154551607E+006                  5.2708932920286342E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  4.6049000508995039E+000                  3.0664279384867105E-001                  7.8128082524331344E-008                  3.8442958175281805E-001                  3.5854547551280735E-001                  3.0664279384867105E-001                  7.8128082524331344E-008                  3.8442958175281805E-001                  3.5854547551280735E-001                  4.4173389900076625E+000                 -2.8035015444525829E+001                 -9.8999999999999986E+001                  4.4173389900076625E+000                  1.2231835362955443E+000                  4.4170611672859854E+000                 -2.8035015444525829E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0434457179910645E+033                  9.8553195690029617E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4591505112360936E+000                  4.4169288025107694E+000                  8.1281653964769363E-001                  3.9885258070634273E+000                  0.0000000000000000E+000                  1.6389827469202540E+001                  7.4453202643021710E-001                  7.5381728221291544E+000                  7.6051626141305873E-001                  7.2742319653026422E-001                  1.7022056582308307E+000                  4.5484638464779198E-001                  5.2562744155496732E-001                  1.4539177654862033E-004                  1.1877273384214779E-003                  3.4468833607861392E-003                  9.3805276451495428E-003                  9.2249488473901557E+000                  5.4758112327098232E+000                                        3                                        5 
                                     250                                      939                  6.5416015229238747E+006                  5.2226128019416311E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  4.3650211460905357E+000                  2.9048433223772840E-001                  7.8128082024730983E-008                  3.8442958175281794E-001                  3.5717617571337518E-001                  2.9048433223772840E-001                  7.8128082024730983E-008                  3.8442958175281794E-001                  3.5717617571337518E-001                  4.4429213446192017E+000                 -2.7631535259629828E+001                 -9.8999999999999986E+001                  4.4429213446192017E+000                  1.1333259283112744E+000                  4.4427083859275438E+000                 -2.7631535259629828E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9653858049475884E+033                  9.6884877673484245E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4525436468559594E+000                  4.4424855856818679E+000                  8.3880865999351262E-001                  3.9365415663717891E+000                  0.0000000000000000E+000                  1.6384164765735569E+001                  7.5128140165569768E-001                  7.5434300506594854E+000                  8.0076543856201354E-001                  7.0098260473425478E-001                  1.8254086417034885E+000                  4.0196520419984821E-001                  5.7855002087256080E-001                  1.5122299568264772E-004                  8.6438679787009375E-004                  3.4468833607861392E-003                  9.3805276451495428E-003                  8.9868305744608161E+000                  5.7140953060640269E+000                                        3                                        5 
                                     255                                      938                  7.3217588341668453E+006                  5.1738549391708544E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  4.1404127796223635E+000                  2.7422113056726416E-001                  7.8128082024730983E-008                  3.8442958175281799E-001                  3.5370341060322186E-001                  2.7422113056726416E-001                  7.8128082024730983E-008                  3.8442958175281799E-001                  3.5370341060322186E-001                  4.4672864162293529E+000                 -2.7205664640459275E+001                 -9.8999999999999986E+001                  4.4672864162293529E+000                  1.0350653223017776E+000                  4.4671258539606331E+000                 -2.7205664640459275E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8617661462763425E+033                  9.4664496135633173E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4450515296109989E+000                  4.4668214860975874E+000                  8.6596084469129231E-001                  3.8822371969762299E+000                  0.0000000000000000E+000                  1.6381250016615965E+001                  7.6108637337315288E-001                  7.5492804838132965E+000                  8.4544525510937973E-001                  6.7458123977037487E-001                  1.9676229356097046E+000                  3.4916247635638054E-001                  6.3138060376537941E-001                  1.5631005349674235E-004                  6.4837916982550645E-004                  3.4468833607861392E-003                  9.3805276451495428E-003                  8.7616147293949442E+000                  5.9394163381066694E+000                                        3                                        5 
                                     260                                      951                  8.0195901046655355E+006                  5.1249219110153623E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  3.9074171865618408E+000                  2.5786636478360392E-001                  7.8128081802686378E-008                  3.8633446661055620E-001                  3.5311958531243814E-001                  2.5786636478360392E-001                  7.8128081802686378E-008                  3.8633446661055620E-001                  3.5311958531243814E-001                  4.4904339537639846E+000                 -2.6750502240184602E+001                 -1.1439139835231284E+001                  4.4904339537639846E+000                  9.2520673619380878E-001                  4.4903157541135350E+000                 -2.6750502240184602E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7309906304443166E+033                  9.2460506163997499E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4365376785064603E+000                  4.4899322580220584E+000                  8.9454393286260681E-001                  3.8250710206336009E+000                  0.0000000000000000E+000                  1.6381363641938670E+001                  7.7430404794225127E-001                  7.5558228176547466E+000                  8.9549532077869320E-001                  6.4813602136745019E-001                  2.1341783645459502E+000                  2.9627204091570963E-001                  6.8429011567824838E-001                  1.6108698679808631E-004                  5.0216940092721212E-004                  3.4468833607861392E-003                  9.3805276451495428E-003                  8.5489301974268095E+000                  6.1521677377527197E+000                                        3                                        5 
                                     265                                      970                  8.6433646164049450E+006                  5.0777994753791935E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  3.6858673279713492E+000                  2.4473632095772857E-001                  7.8128081636152924E-008                  3.8975849029391768E-001                  3.5309980476757369E-001                  2.4473632095772857E-001                  7.8128081636152924E-008                  3.8975849029391768E-001                  3.5309980476757369E-001                  4.5123832115771858E+000                 -2.6256766750778009E+001                 -9.8999999999999986E+001                  4.5123832115771858E+000                  8.0085257581585567E-001                  4.5122988206282528E+000                 -2.6256766750778009E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5620704297493179E+033                  8.9956277230477665E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4269612017813751E+000                  4.5118448171888508E+000                  9.2465316589617108E-001                  3.7648525545664722E+000                  0.0000000000000000E+000                  1.6385241085396398E+001                  7.9151597538771412E-001                  7.5632209019053773E+000                  9.5159344728487028E-001                  6.2180211033412847E-001                  2.3306392481235831E+000                  2.4360421969959964E-001                  7.3697114326893687E-001                  1.6585450123101923E-004                  4.0289550301599887E-004                  3.4468833607861392E-003                  9.3805276451495428E-003                  8.3487601286485660E+000                  6.3523809555964750E+000                                        3                                        5 
                                     270                                      949                  9.2050660762545038E+006                  5.0306923442360105E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  3.4834496882811599E+000                  2.3157831512132110E-001                  7.8128081802686378E-008                  4.0036032769346130E-001                  3.3222348814160074E-001                  2.3157831512132110E-001                  7.8128081802686378E-008                  4.0036032769346130E-001                  3.3222348814160074E-001                  4.5334740044083643E+000                 -2.5699519570713839E+001                 -1.0837079843903322E+001                  4.5334740044083652E+000                  6.6417778070575217E-001                  4.5334153207163554E+000                 -2.5699519570713839E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.3949598115708747E+033                  8.7100754059144882E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4163531020977507E+000                  4.5329203312367499E+000                  9.5640712228736946E-001                  3.7013446417840754E+000                  0.0000000000000000E+000                  1.6394554941662744E+001                  8.1427514116763366E-001                  7.5719086542242113E+000                  1.0153085221912193E+000                  5.9542250822964027E-001                  2.5673954992642956E+000                  1.9084501600085929E-001                  7.8973977775188009E-001                  1.7102028867055897E-004                  3.3434919164020377E-004                  3.4468833607861392E-003                  9.3805276451495428E-003                  8.1594176841476909E+000                  6.5417516525008397E+000                                        3                                        5 
                                     275                                      945                  9.7088339994584359E+006                  4.9835133960953133E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  3.2619772634872075E+000                  2.1511370161729915E-001                  7.8128082080242134E-008                  3.8975849029391807E-001                  3.3219485923321773E-001                  2.1511370161729915E-001                  7.8128082080242134E-008                  3.8975849029391807E-001                  3.3219485923321773E-001                  4.5533336226509951E+000                 -2.5037209847244608E+001                 -9.8999999999999986E+001                  4.5533336226509951E+000                  4.9367340170206164E-001                  4.5532957659278859E+000                 -2.5037209847244608E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1746845821679979E+033                  8.4837579112599517E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4046215193871632E+000                  4.5527428083789827E+000                  9.8978152627966276E-001                  3.6345958337994886E+000                  0.0000000000000000E+000                  1.6412003022079691E+001                  8.4462292139373940E-001                  7.5826625470936566E+000                  1.0883140881479538E+000                  5.6899384150414245E-001                  2.8582980374063096E+000                  1.3798768283124402E-001                  8.4260415415956313E-001                  1.7713900419995135E-004                  2.8616832759086009E-004                  3.4468833607861392E-003                  9.3805276451495428E-003                  7.9814494190958403E+000                  6.7197386379766142E+000                                        3                                        5 
                                     280                                      933                  1.0159767136362867E+007                  4.9359207378673320E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  3.0506737840866371E+000                  2.0194789814708480E-001                  7.8128081802686378E-008                  3.9203719853235253E-001                  3.3218728016638888E-001                  2.0194789814708480E-001                  7.8128081802686378E-008                  3.9203719853235253E-001                  3.3218728016638888E-001                  4.5724086840331122E+000                 -2.4164169573982257E+001                 -1.1138109839567303E+001                  4.5724086840331131E+000                  3.0924682151013599E-001                  4.5723849902561700E+000                 -2.4164169573982257E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9423020297337282E+033                  8.3067423169075239E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1032541444844397E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3926639600181652E+000                  4.5718916695198537E+000                  1.0232710755880929E+000                  3.5676167351826282E+000                  0.0000000000000000E+000                  1.6445794217447290E+001                  8.8899954420735960E-001                  7.5974706720850467E+000                  1.1725105949127455E+000                  5.4260061312352215E-001                  3.2229978168718816E+000                  8.5201226200796176E-002                  8.9539637079978274E-001                  1.8538038390147448E-004                  2.5107989471944602E-004                  3.4468833607861392E-003                  9.3805276451495428E-003                  7.8148926567762329E+000                  6.8863093912650566E+000                                        3                                        5 
                                     285                                      942                  1.0519793251651919E+007                  4.7436308870572619E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  2.8414936760487755E+000                  1.8880705833820588E-001                  7.8128081802686378E-008                  3.9203719853235253E-001                  3.3218341867768064E-001                  1.8880705833820588E-001                  7.8128081802686378E-008                  3.9203719853235253E-001                  3.3218341867768064E-001                  4.5894209512026061E+000                 -2.2891925876912204E+001                 -9.8999999999999986E+001                  4.5894209512026052E+000                  1.9134752403899136E-001                  4.5894035844120182E+000                 -2.2891925876912204E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7409908640592683E+033                  8.4575237880894998E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1032541444844397E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3852234210062431E+000                  4.5894649124027653E+000                  1.0469387750533934E+000                  3.5202813362520273E+000                  0.0000000000000000E+000                  1.6514086635421453E+001                  9.5894642149240550E-001                  7.6201571477906258E+000                  1.2591006964564937E+000                  5.1913884255962395E-001                  3.6353218137256551E+000                  3.8277685113779505E-002                  9.4232519694570260E-001                  1.9808958523517372E-004                  2.2574600398796992E-004                  3.4468833607861392E-003                  9.3805276451495428E-003                  7.6763561692704734E+000                  7.0248582702107463E+000                                        3                                        5 
                                     290                                      973                  1.0684395286561737E+007                  4.3315794853926279E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  2.7181663045712243E+000                  1.8061685037777797E-001                  7.8128081913708680E-008                  3.9051805970672937E-001                  3.3217963395166455E-001                  1.8061685037777797E-001                  7.8128081913708680E-008                  3.9051805970672937E-001                  3.3217963395166455E-001                  4.5984642700154232E+000                 -2.1550031805284931E+001                 -9.8999999999999986E+001                  4.5984642700154232E+000                  2.6990858759636377E-001                  4.5984438883898191E+000                 -2.1550031805284931E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6584365432070233E+033                  8.9464508007474260E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1032541444844415E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3891216806967455E+000                  4.6006699031333156E+000                  1.0447447510376633E+000                  3.5246693842834875E+000                  0.0000000000000000E+000                  1.6603941757202190E+001                  1.0365872645507477E+000                  7.6452904566117832E+000                  1.3070212650160875E+000                  5.0749078058127395E-001                  3.8818713584062472E+000                  1.4981561162065298E-002                  9.6562530022296900E-001                  2.1250768936287518E-004                  2.1313565806284243E-004                  3.4468833607861392E-003                  9.3805276451495428E-003                  7.6111919176400713E+000                  7.0900334361396604E+000                                        3                                        5 
                                     295                                      995                  1.0746303171069475E+007                  3.9092381561599838E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  2.6379022358076871E+000                  1.7571102690032625E-001                  7.8128082246775588E-008                  3.8633446661055637E-001                  3.3217564256390730E-001                  1.7571102690032625E-001                  7.8128082246775588E-008                  3.8633446661055637E-001                  3.3217564256390730E-001                  4.6011163107234641E+000                 -2.0310640006586574E+001                 -9.8999999999999986E+001                  4.6011163107234641E+000                  4.4586276188691965E-001                  4.6010859336486414E+000                 -2.0310640006586574E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6348904581116977E+033                  9.6021484900251789E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1032541444844468E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3988638539423217E+000                  4.6089337281704417E+000                  1.0293923170650745E+000                  3.5553742522286651E+000                  0.0000000000000000E+000                  1.6697749851099640E+001                  1.1118034329336195E+000                  7.6694564866720318E+000                  1.3266718364352519E+000                  5.0295743774300894E-001                  3.9871061898699578E+000                  5.9148754859721592E-003                  9.7469507059431948E-001                  2.2671996216622951E-004                  2.0740780356339242E-004                  3.4468833607861392E-003                  9.3805276451495428E-003                  7.5863699767816399E+000                  7.1148656912660408E+000                                        3                                        5 
                                     300                                     1018                  1.0770238294135038E+007                  3.5018036193329767E+000                  1.5000000000000002E+001                  3.4474597169416349E+001                 -9.8999999999999986E+001                  2.5308464691714523E+000                  1.6756034265654052E-001                  7.8128081469619470E-008                  3.8060419647507626E-001                  3.3217211305421668E-001                  1.6756034265654052E-001                  7.8128081469619470E-008                  3.8060419647507626E-001                  3.3217211305421668E-001                  4.5967040198624201E+000                 -1.9164074169747327E+001                 -9.8999999999999986E+001                  4.5967040198624201E+000                  6.4442823365544233E-001                  4.5966555431942124E+000                 -1.9164074169747327E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5903801756725977E+033                  1.0092574485130736E+034                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1032541444844370E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4094129126287704E+000                  4.6173881087374049E+000                  1.0125213899756582E+000                  3.5891161064074977E+000                  0.0000000000000000E+000                  1.6792017096703994E+001                  1.1861351025360873E+000                  7.6925506258415188E+000                  1.3345384283523782E+000                  5.0117990772889665E-001                  4.0299369761767130E+000                  2.3598154577888766E-003                  9.7825278768362733E-001                  2.4062079369407060E-004                  2.0468575758991370E-004                  3.4468833607861392E-003                  9.3805276451495428E-003                  7.5767927926519718E+000                  7.1244520106577740E+000                                        3                                        5 
